iter	Logloss
1514	0.1906012249
1515	0.1905671147
1516	0.1905408508
1517	0.1905102519
1518	0.1904835493
1519	0.1904567635
1520	0.1904294511
1521	0.1904044532
1522	0.1903843254
1523	0.1903665172
1524	0.1903404383
1525	0.1903142175
1526	0.1902888418
1527	0.1902609701
1528	0.1902396554
1529	0.1902106058
1530	0.1901863702
1531	0.1901614337
1532	0.1901345596
1533	0.1901122992
1534	0.1900904729
1535	0.1900641116
1536	0.190042607
1537	0.1900222458
1538	0.1899979861
1539	0.189972086
1540	0.1899457753
1541	0.1899232626
1542	0.1899025384
1543	0.1898797266
1544	0.1898560171
1545	0.1898346187
1546	0.1898085268
1547	0.1897776441
1548	0.1897567135
1549	0.189736815
1550	0.1897099112
1551	0.1896844753
1552	0.189653231
1553	0.1896306334
1554	0.1896037383
1555	0.1895781893
1556	0.1895492213
1557	0.1895165195
1558	0.1894884317
1559	0.1894617599
1560	0.1894348368
1561	0.1894153985
1562	0.1893935534
1563	0.1893682161
1564	0.1893450487
1565	0.1893156141
1566	0.1892989406
1567	0.1892720198
1568	0.1892445254
1569	0.18922177
1570	0.1892055945
1571	0.1891827396
1572	0.1891596494
1573	0.1891325657
1574	0.1891124112
1575	0.1890949031
1576	0.1890664953
1577	0.1890421955
1578	0.1890209367
1579	0.1889950602
1580	0.1889757873
1581	0.1889487666
1582	0.1889239765
1583	0.1888977581
1584	0.1888749618
1585	0.1888471212
1586	0.1888304775
1587	0.1888037679
1588	0.1887833238
1589	0.1887638485
1590	0.1887332553
1591	0.1887102246
1592	0.1886841045
1593	0.1886603689
1594	0.1886438523
1595	0.1886161071
1596	0.188590781
1597	0.1885585412
1598	0.1885317097
1599	0.1884964702
1600	0.1884741727
1601	0.1884515874
1602	0.1884315611
1603	0.1884131129
1604	0.188390162
1605	0.1883666883
1606	0.1883411906
1607	0.1883222961
1608	0.1883008266
1609	0.1882758936
1610	0.1882514021
1611	0.1882200228
1612	0.1881923434
1613	0.1881728563
1614	0.1881454442
1615	0.188129937
1616	0.1880985247
1617	0.1880745674
1618	0.1880470914
1619	0.1880256478
1620	0.1879931095
1621	0.187970251
1622	0.1879486165
1623	0.1879311536
1624	0.1879094081
1625	0.1878893427
1626	0.1878679299
1627	0.1878438955
1628	0.1878233499
1629	0.1877977855
1630	0.1877754317
1631	0.1877513212
1632	0.1877250809
1633	0.1877019721
1634	0.1876778971
1635	0.1876550093
1636	0.1876330422
1637	0.1876057497
1638	0.1875797838
1639	0.1875528376
1640	0.1875366978
1641	0.1874998025
1642	0.1874764803
1643	0.1874557089
1644	0.1874323783
1645	0.1874062241
1646	0.1873863347
1647	0.187363091
1648	0.1873372611
1649	0.1873100913
1650	0.1872872027
1651	0.1872673142
1652	0.1872422438
1653	0.1872185916
1654	0.1871914286
1655	0.1871704886
1656	0.1871461779
1657	0.1871231074
1658	0.1871009986
1659	0.18707608
1660	0.1870521374
1661	0.1870282988
1662	0.1870104482
1663	0.1869869274
1664	0.1869600967
1665	0.1869376476
1666	0.1869123955
1667	0.1868864429
1668	0.18686027
1669	0.1868429736
1670	0.1868243278
1671	0.1868012623
1672	0.1867697305
1673	0.1867510165
1674	0.1867304469
1675	0.1867056984
1676	0.1866796694
1677	0.186657271
1678	0.1866377958
1679	0.1866157364
1680	0.1865933818
1681	0.1865698852
1682	0.1865437953
1683	0.1865190917
1684	0.1864909148
1685	0.1864662364
1686	0.1864433879
1687	0.1864214238
1688	0.1863971999
1689	0.1863726611
1690	0.1863476431
1691	0.1863233258
1692	0.1863009255
1693	0.1862760632
1694	0.186258274
1695	0.1862307826
1696	0.1862073394
1697	0.1861805726
1698	0.1861618745
1699	0.1861448541
1700	0.1861206432
1701	0.1860988099
1702	0.1860808136
1703	0.1860540939
1704	0.1860336
1705	0.1860109891
1706	0.1859869497
1707	0.1859684251
1708	0.1859514314
1709	0.1859285737
1710	0.1859126323
1711	0.1858925493
1712	0.1858687644
1713	0.1858416705
1714	0.1858205875
1715	0.1858001476
1716	0.1857776288
1717	0.1857556165
1718	0.1857288588
1719	0.1857055466
1720	0.185682799
1721	0.1856566108
1722	0.1856356871
1723	0.1856116841
1724	0.1855847133
1725	0.1855617545
1726	0.1855375873
1727	0.185513653
1728	0.1854877822
1729	0.1854616199
1730	0.1854433258
1731	0.1854166242
1732	0.1853907278
1733	0.1853638836
1734	0.185336842
1735	0.1853137257
1736	0.1852942255
1737	0.1852620313
1738	0.1852437147
1739	0.1852194776
1740	0.1851939431
1741	0.1851728936
1742	0.185152059
1743	0.1851295971
1744	0.1851030834
1745	0.1850801836
1746	0.1850668037
1747	0.1850487679
1748	0.1850243187
1749	0.1849977746
1750	0.1849777792
1751	0.1849609946
1752	0.1849360595
1753	0.1849136566
1754	0.1848887729
1755	0.1848690714
1756	0.1848478061
1757	0.184827843
1758	0.1848019204
1759	0.1847808655
1760	0.1847613168
1761	0.1847406642
1762	0.18471784
1763	0.1846969132
1764	0.1846749659
1765	0.1846587578
1766	0.1846328774
1767	0.1846095906
1768	0.1845882074
1769	0.1845600245
1770	0.1845419976
1771	0.1845233684
1772	0.1844994484
1773	0.1844780168
1774	0.1844507677
1775	0.1844304187
1776	0.1844061466
1777	0.1843884361
1778	0.1843689151
1779	0.184346863
1780	0.1843294726
1781	0.1843080332
1782	0.1842902371
1783	0.1842751323
1784	0.1842506588
1785	0.1842314767
1786	0.1842086327
1787	0.1841860916
1788	0.1841704631
1789	0.1841437106
1790	0.1841226668
1791	0.1841013685
1792	0.1840756166
1793	0.1840546354
1794	0.184034096
1795	0.1840099513
1796	0.1839932894
1797	0.1839719902
1798	0.1839555759
1799	0.1839305291
1800	0.1839135836
1801	0.1838950155
1802	0.1838775187
1803	0.1838528843
1804	0.1838338722
1805	0.1838002335
1806	0.1837763607
1807	0.1837583619
1808	0.1837441215
1809	0.1837237543
1810	0.1837025132
1811	0.1836781715
1812	0.1836573425
1813	0.1836347772
1814	0.1836068804
1815	0.1835864865
1816	0.183567153
1817	0.1835413786
1818	0.1835245589
1819	0.1835000645
1820	0.1834783266
1821	0.1834585333
1822	0.1834425263
1823	0.1834204379
1824	0.1833999163
1825	0.1833817829
1826	0.1833620177
1827	0.1833441226
1828	0.1833270444
1829	0.1833062051
1830	0.183289702
1831	0.1832718724
1832	0.1832530336
1833	0.1832297261
1834	0.1832092123
1835	0.1831843486
1836	0.1831641037
1837	0.1831445078
1838	0.1831188976
1839	0.1831037548
1840	0.1830839
1841	0.1830709733
1842	0.1830513324
1843	0.1830244955
1844	0.1830053503
1845	0.1829857357
1846	0.1829665064
1847	0.1829455953
1848	0.1829265405
1849	0.1829062339
1850	0.1828908681
1851	0.1828657194
1852	0.1828402583
1853	0.1828223733
1854	0.1828015253
1855	0.1827784305
1856	0.1827533592
1857	0.1827315152
1858	0.1827178179
1859	0.1826982532
1860	0.1826682549
1861	0.1826438911
1862	0.1826250794
1863	0.1826066613
1864	0.1825826663
1865	0.1825607804
1866	0.1825439344
1867	0.1825225578
1868	0.1824994489
1869	0.1824731161
1870	0.1824547472
1871	0.1824322526
1872	0.1824150905
1873	0.1824010859
1874	0.1823794046
1875	0.1823663987
1876	0.182344405
1877	0.1823282362
1878	0.1823073801
1879	0.1822827866
1880	0.1822597941
1881	0.1822337113
1882	0.1822212501
1883	0.1821964896
1884	0.1821766441
1885	0.1821544728
1886	0.182128545
1887	0.182107279
1888	0.1820832445
1889	0.1820671368
1890	0.1820415383
1891	0.182018358
1892	0.1819966615
1893	0.1819721549
1894	0.1819517369
1895	0.1819292398
1896	0.1819052233
1897	0.1818842367
1898	0.1818669349
1899	0.1818460467
1900	0.18182306
1901	0.1818048838
1902	0.1817833614
1903	0.1817631024
1904	0.1817383219
1905	0.1817102409
1906	0.18168455
1907	0.1816622275
1908	0.1816430908
1909	0.1816205381
1910	0.1815966515
1911	0.181570555
1912	0.1815474326
1913	0.1815294337
1914	0.1815103725
1915	0.1814911821
1916	0.1814708111
1917	0.181451927
1918	0.181424727
1919	0.1814023797
1920	0.1813804343
1921	0.1813572932
1922	0.1813302236
1923	0.1813107981
1924	0.1812903446
1925	0.1812708819
1926	0.1812461499
1927	0.1812197544
1928	0.181197886
1929	0.1811781994
1930	0.1811635858
1931	0.1811427375
1932	0.1811185549
1933	0.1811051398
1934	0.1810867475
1935	0.1810707082
1936	0.1810494063
1937	0.1810274691
1938	0.1810087863
1939	0.1809868879
1940	0.1809697168
1941	0.1809462125
1942	0.1809221255
1943	0.1809013232
1944	0.1808850679
1945	0.1808663313
1946	0.180844652
1947	0.1808211335
1948	0.1808056688
1949	0.1807897896
1950	0.1807750514
1951	0.1807609528
1952	0.180740849
1953	0.1807256859
1954	0.1807075173
1955	0.1806846658
1956	0.1806624824
1957	0.180639002
1958	0.1806187204
1959	0.1806057134
1960	0.1805852124
1961	0.180562556
1962	0.1805435246
1963	0.1805205459
1964	0.18050643
1965	0.1804841138
1966	0.1804586446
1967	0.1804465893
1968	0.1804229967
1969	0.1804055729
1970	0.1803856122
1971	0.1803645952
1972	0.1803440913
1973	0.1803168004
1974	0.1802898571
1975	0.1802718289
1976	0.1802587751
1977	0.180233013
1978	0.180215628
1979	0.180196674
1980	0.1801729852
1981	0.1801548259
1982	0.1801359164
1983	0.1801100512
1984	0.1800916955
1985	0.1800689329
1986	0.1800567442
1987	0.1800322181
1988	0.1800114981
1989	0.1799912584
1990	0.1799714528
1991	0.1799524069
1992	0.1799362007
1993	0.1799147947
1994	0.1798929699
1995	0.1798744175
1996	0.179856864
1997	0.1798335795
1998	0.1798136275
1999	0.1797909048
2000	0.1797698147
2001	0.1797487842
2002	0.1797312427
2003	0.1797072161
2004	0.1796888946
2005	0.1796683734
2006	0.1796440556
2007	0.1796225905
2008	0.179605665
2009	0.1795837419
2010	0.1795642654
2011	0.1795476969
2012	0.1795199353
2013	0.1794997246
2014	0.1794815807
2015	0.179465602
2016	0.1794484023
2017	0.1794318301
2018	0.17941012
2019	0.1793939924
2020	0.1793791936
2021	0.1793549501
2022	0.1793410955
2023	0.1793242351
2024	0.1793013248
2025	0.1792766102
2026	0.1792534092
2027	0.1792330488
2028	0.1792099656
2029	0.1791949129
2030	0.1791797282
2031	0.1791624172
2032	0.179141964
2033	0.1791220325
2034	0.1791025185
2035	0.1790818819
2036	0.1790684081
2037	0.1790481121
2038	0.1790290638
2039	0.179014124
2040	0.1789961074
2041	0.1789747591
2042	0.1789560628
2043	0.1789388811
2044	0.1789159699
2045	0.178900284
2046	0.1788813017
2047	0.1788613451
2048	0.1788389074
2049	0.178824039
2050	0.1788051128
2051	0.1787854901
2052	0.178765515
2053	0.1787495373
2054	0.1787304302
2055	0.1787130152
2056	0.1786963587
2057	0.1786801031
2058	0.1786671497
2059	0.1786468498
2060	0.178621826
2061	0.17859703
2062	0.1785839608
2063	0.1785615526
2064	0.1785407113
2065	0.1785253351
2066	0.1785048969
2067	0.1784912964
2068	0.1784696348
2069	0.1784511076
2070	0.1784333329
2071	0.178413766
2072	0.178391169
2073	0.1783717965
2074	0.1783528565
2075	0.1783282632
2076	0.1783117594
2077	0.1782962456
2078	0.1782807409
2079	0.1782615961
2080	0.1782467254
2081	0.1782208473
2082	0.1782008031
2083	0.1781797252
2084	0.1781619515
2085	0.1781426221
2086	0.1781250461
2087	0.1781054585
2088	0.1780821531
2089	0.1780643846
2090	0.1780458433
2091	0.1780218613
2092	0.1780044965
2093	0.1779795376
2094	0.1779541052
2095	0.1779277743
2096	0.1779121322
2097	0.1778941338
2098	0.1778794264
2099	0.1778618702
2100	0.1778463125
2101	0.1778310035
2102	0.1778102458
2103	0.1777942174
2104	0.1777721968
2105	0.1777551386
2106	0.1777387405
2107	0.1777227249
2108	0.1777027674
2109	0.1776791831
2110	0.177660706
2111	0.1776365141
2112	0.1776216054
2113	0.1775987678
2114	0.1775800302
2115	0.1775618891
2116	0.1775416894
2117	0.1775234621
2118	0.1775027485
2119	0.177490402
2120	0.1774719294
2121	0.177453346
2122	0.1774324284
2123	0.1774137464
2124	0.1773929766
2125	0.1773780078
2126	0.1773626056
2127	0.1773474481
2128	0.1773306824
2129	0.1773184724
2130	0.1772992661
2131	0.1772797764
2132	0.1772577557
2133	0.1772383055
2134	0.1772169932
2135	0.1771986649
2136	0.1771828283
2137	0.1771623552
2138	0.1771421753
2139	0.177127043
2140	0.1771097969
2141	0.1770869935
2142	0.1770738496
2143	0.1770565771
2144	0.1770374186
2145	0.1770208853
2146	0.177003662
2147	0.1769910545
2148	0.1769761238
2149	0.176947682
2150	0.1769237632
2151	0.1769032629
2152	0.1768869423
2153	0.1768700363
2154	0.1768590488
2155	0.1768442021
2156	0.1768238868
2157	0.1768059647
2158	0.176781125
2159	0.176768852
2160	0.1767458154
2161	0.1767328857
2162	0.1767117402
2163	0.1766912991
2164	0.1766777008
2165	0.1766578631
2166	0.1766418829
2167	0.1766228252
2168	0.1766113703
2169	0.1765869013
2170	0.1765659291
2171	0.176548058
2172	0.1765314125
2173	0.1765077859
2174	0.1764863359
2175	0.1764607141
2176	0.1764391926
2177	0.1764190186
2178	0.1763969755
2179	0.1763795925
2180	0.1763620172
2181	0.1763428218
2182	0.1763198235
2183	0.176296383
2184	0.1762820864
2185	0.1762618185
2186	0.1762423913
2187	0.1762268569
2188	0.1762068012
2189	0.1761914597
2190	0.1761704355
2191	0.1761435861
2192	0.1761238318
2193	0.1760982862
2194	0.1760819607
2195	0.1760648471
2196	0.1760487711
2197	0.17603672
2198	0.1760170093
2199	0.1759977537
2200	0.17597906
2201	0.1759620889
2202	0.1759425897
2203	0.1759218461
2204	0.1758988377
2205	0.1758760227
2206	0.1758553363
2207	0.1758354199
2208	0.1758190102
2209	0.1757913245
2210	0.1757699087
2211	0.175753565
2212	0.1757338532
2213	0.175716129
2214	0.1756946363
2215	0.1756735678
2216	0.17565486
2217	0.1756377705
2218	0.1756160451
2219	0.1756008357
2220	0.1755813709
2221	0.175560582
2222	0.1755431245
2223	0.1755218563
2224	0.1755036723
2225	0.1754878879
2226	0.1754695742
2227	0.1754479194
2228	0.1754267161
2229	0.1754108425
2230	0.1753925127
2231	0.1753761886
2232	0.1753624098
2233	0.1753445892
2234	0.1753259198
2235	0.1753103187
2236	0.1752954734
2237	0.1752813031
2238	0.175269224
2239	0.1752477947
2240	0.1752300513
2241	0.1752132893
2242	0.1751941486
2243	0.1751751078
2244	0.1751582889
2245	0.1751407387
2246	0.1751244397
2247	0.1751085157
2248	0.1750894715
2249	0.1750726362
2250	0.1750556681
2251	0.1750408452
2252	0.1750246266
2253	0.1750124715
2254	0.1749923773
2255	0.1749728994
2256	0.1749553531
2257	0.174936759
2258	0.1749138974
2259	0.1748935069
2260	0.174874754
2261	0.1748603748
2262	0.1748422793
2263	0.1748223753
2264	0.1748067905
2265	0.1747863939
2266	0.1747667237
2267	0.1747450768
2268	0.1747308075
2269	0.1747140079
2270	0.1746920698
2271	0.1746760455
2272	0.1746626205
2273	0.1746419171
2274	0.1746271692
2275	0.1746042752
2276	0.1745880387
2277	0.1745657752
2278	0.1745455555
2279	0.1745280785
2280	0.1745080718
2281	0.1744914204
2282	0.1744810004
2283	0.1744613862
2284	0.174442012
2285	0.1744212777
2286	0.1744015264
2287	0.1743815889
2288	0.1743586565
2289	0.1743441041
2290	0.1743183826
2291	0.1743058318
2292	0.1742850784
2293	0.1742626638
2294	0.1742420528
2295	0.1742203065
2296	0.1741980629
2297	0.1741713371
2298	0.1741548266
2299	0.1741365442
2300	0.1741171671
2301	0.1740928933
2302	0.1740744809
2303	0.1740612631
2304	0.1740443797
2305	0.1740329878
2306	0.1740131387
2307	0.1740003128
2308	0.1739868961
2309	0.1739719953
2310	0.1739504553
2311	0.1739334722
2312	0.1739165691
2313	0.1738907672
2314	0.1738739681
2315	0.1738548863
2316	0.1738373952
2317	0.173820836
2318	0.1738077854
2319	0.1737917428
2320	0.1737757836
2321	0.1737586341
2322	0.1737385276
2323	0.1737180929
2324	0.1737020386
2325	0.1736812813
2326	0.1736595237
2327	0.1736443981
2328	0.1736266856
2329	0.1736054395
2330	0.1735917345
2331	0.1735779434
2332	0.1735641653
2333	0.1735501745
2334	0.173531989
2335	0.1735117947
2336	0.1734971507
2337	0.1734778964
2338	0.1734620355
2339	0.1734457892
2340	0.1734245702
2341	0.1734013651
2342	0.1733833692
2343	0.1733664407
2344	0.1733481881
2345	0.1733293976
2346	0.1733175329
2347	0.1732978758
2348	0.1732836483
2349	0.1732696275
2350	0.1732537032
2351	0.1732403066
2352	0.1732261254
2353	0.1732128729
2354	0.1731955744
2355	0.1731852231
2356	0.1731672475
2357	0.1731549439
2358	0.1731324682
2359	0.173114473
2360	0.1730977237
2361	0.1730829299
2362	0.1730604734
2363	0.1730437481
2364	0.1730244482
2365	0.173011231
2366	0.1729925423
2367	0.1729715625
2368	0.1729534769
2369	0.1729298535
2370	0.1729141342
2371	0.1728952337
2372	0.1728781088
2373	0.1728602656
2374	0.1728411885
2375	0.1728270644
2376	0.1728076843
2377	0.1727881625
2378	0.1727725326
2379	0.1727559088
2380	0.1727413815
2381	0.1727232449
2382	0.1727084401
2383	0.1726935444
2384	0.1726757826
2385	0.1726593536
2386	0.1726443449
2387	0.1726295013
2388	0.1726136079
2389	0.1725921483
2390	0.1725723956
2391	0.1725565469
2392	0.1725373039
2393	0.1725213105
2394	0.1725072987
2395	0.1724931862
2396	0.1724772429
2397	0.1724636273
2398	0.1724483044
2399	0.1724313449
2400	0.1724140717
2401	0.1723950547
2402	0.1723748162
2403	0.172359009
2404	0.172341028
2405	0.172325627
2406	0.1723098409
2407	0.1722932377
2408	0.1722787784
2409	0.1722589391
2410	0.1722402199
2411	0.1722262345
2412	0.1722105592
2413	0.1721935603
2414	0.1721771854
2415	0.1721581352
2416	0.1721463293
2417	0.172134444
2418	0.1721138747
2419	0.1721011301
2420	0.1720781113
2421	0.1720597059
2422	0.1720393795
2423	0.1720231583
2424	0.1720066275
2425	0.1719888557
2426	0.1719678928
2427	0.171947039
2428	0.1719298395
2429	0.1719141826
2430	0.1718974596
2431	0.171880677
2432	0.1718649562
2433	0.1718491296
2434	0.1718305629
2435	0.1718129129
2436	0.1717909044
2437	0.171780059
2438	0.1717670132
2439	0.1717541146
2440	0.1717355526
2441	0.1717171482
2442	0.1716988326
2443	0.1716834639
2444	0.1716704259
2445	0.1716530815
2446	0.1716415619
2447	0.1716254916
2448	0.1716049539
2449	0.1715848049
2450	0.1715681617
2451	0.17155138
2452	0.1715367364
2453	0.1715226005
2454	0.1715058448
2455	0.1714880561
2456	0.171470045
2457	0.1714537883
2458	0.1714348844
2459	0.1714173952
2460	0.171402253
2461	0.1713840163
2462	0.1713636109
2463	0.1713469539
2464	0.1713279497
2465	0.1713032146
2466	0.1712887624
2467	0.1712740574
2468	0.171256048
2469	0.1712383262
2470	0.1712242132
2471	0.1712088638
2472	0.1711858425
2473	0.1711655972
2474	0.1711504305
2475	0.1711345439
2476	0.1711132452
2477	0.1710946074
2478	0.1710807607
2479	0.1710646222
2480	0.1710478887
2481	0.1710283903
2482	0.1710098326
2483	0.1709937485
2484	0.1709776289
2485	0.1709604167
2486	0.1709435451
2487	0.1709258387
2488	0.1709059348
2489	0.1708884164
2490	0.1708656234
2491	0.1708530395
2492	0.1708363475
2493	0.1708230205
2494	0.1708065153
2495	0.1707866307
2496	0.1707725632
2497	0.1707470464
2498	0.1707222635
2499	0.1707059319
2500	0.170690982
2501	0.1706756068
2502	0.1706579297
2503	0.1706420389
2504	0.170630011
2505	0.1706151551
2506	0.1705939565
2507	0.1705787817
2508	0.1705633519
2509	0.1705457207
2510	0.1705301072
2511	0.170510747
2512	0.1704989202
2513	0.170483793
2514	0.17047196
2515	0.1704596565
2516	0.1704434211
2517	0.1704300722
2518	0.1704106613
2519	0.1703941296
2520	0.1703693908
2521	0.1703557206
2522	0.1703461461
2523	0.1703347616
2524	0.1703155467
2525	0.1702960956
2526	0.1702797233
2527	0.1702592913
2528	0.1702448543
2529	0.1702283851
2530	0.1702151258
2531	0.1702012105
2532	0.1701835514
2533	0.1701670085
2534	0.1701509387
2535	0.1701330061
2536	0.1701185671
2537	0.1700993077
2538	0.1700814
2539	0.1700637964
2540	0.1700460015
2541	0.1700316873
2542	0.1700202746
2543	0.1700005145
2544	0.1699855909
2545	0.1699679924
2546	0.1699458605
2547	0.169931469
2548	0.1699134078
2549	0.1698924958
2550	0.169874991
2551	0.1698621242
2552	0.169847105
2553	0.1698296055
2554	0.169812966
2555	0.1697900468
2556	0.1697698331
2557	0.1697528946
2558	0.1697344289
2559	0.1697227251
2560	0.1697061115
2561	0.1696912341
2562	0.1696730977
2563	0.169654509
2564	0.1696446748
2565	0.1696282353
2566	0.1696068465
2567	0.1695940251
2568	0.1695764371
2569	0.1695604083
2570	0.1695458984
2571	0.1695292271
2572	0.1695152348
2573	0.1694959501
2574	0.1694783901
2575	0.1694604693
2576	0.1694469436
2577	0.1694289417
2578	0.1694159879
2579	0.1694003162
2580	0.1693897773
2581	0.1693755046
2582	0.169355941
2583	0.1693386924
2584	0.1693181388
2585	0.1693085373
2586	0.169292136
2587	0.1692763443
2588	0.1692578839
2589	0.169238985
2590	0.1692228351
2591	0.1692030598
2592	0.1691873581
2593	0.1691749104
2594	0.1691587279
2595	0.1691411939
2596	0.1691273496
2597	0.1691156749
2598	0.1690944252
2599	0.169081697
2600	0.1690651884
2601	0.1690483837
2602	0.1690333925
2603	0.1690130151
2604	0.1689936827
2605	0.1689776072
2606	0.1689589804
2607	0.1689466131
2608	0.1689294427
2609	0.1689138625
2610	0.1688976933
2611	0.1688839493
2612	0.1688627793
2613	0.1688475524
2614	0.168833675
2615	0.1688262824
2616	0.1688071962
2617	0.1687874752
2618	0.1687743432
2619	0.1687605337
2620	0.1687445771
2621	0.1687257375
2622	0.1687106859
2623	0.1686971708
2624	0.1686790551
2625	0.1686632292
2626	0.1686426914
2627	0.1686271579
2628	0.1686066785
2629	0.1685916961
2630	0.1685767109
2631	0.1685616529
2632	0.1685443261
2633	0.168527755
2634	0.1685124839
2635	0.1684957952
2636	0.1684826397
2637	0.168465106
2638	0.1684455757
2639	0.1684338655
2640	0.168425522
2641	0.1684091175
2642	0.1683935311
2643	0.1683735542
2644	0.1683550062
2645	0.1683405012
2646	0.1683263037
2647	0.1683089698
2648	0.1682890659
2649	0.1682723957
2650	0.1682558435
2651	0.1682438476
2652	0.1682270763
2653	0.1682100909
2654	0.1681967389
2655	0.1681804352
2656	0.1681639287
2657	0.1681479046
2658	0.168128676
2659	0.1681118648
2660	0.1680984007
2661	0.1680807492
2662	0.168070669
2663	0.1680549645
2664	0.1680369434
2665	0.1680195927
2666	0.1679992625
2667	0.1679800375
2668	0.1679656425
2669	0.1679474708
2670	0.1679306728
2671	0.1679224707
2672	0.1679045548
2673	0.1678864122
2674	0.1678749635
2675	0.1678582983
2676	0.1678430398
2677	0.1678285225
2678	0.1678149268
2679	0.1678007617
2680	0.1677865022
2681	0.1677736075
2682	0.1677558812
2683	0.1677353202
2684	0.1677165519
2685	0.1676963185
2686	0.1676807544
2687	0.1676658855
2688	0.1676498371
2689	0.16763436
2690	0.1676161564
2691	0.167599268
2692	0.1675841289
2693	0.1675659724
2694	0.1675531742
2695	0.1675394306
2696	0.167523304
2697	0.1675129043
2698	0.1675008438
2699	0.1674844213
2700	0.167466235
2701	0.1674533197
2702	0.1674331373
2703	0.1674209774
2704	0.1674015262
2705	0.1673894176
2706	0.1673726354
2707	0.1673539223
2708	0.1673390829
2709	0.1673266657
2710	0.1673084551
2711	0.1672930233
2712	0.1672775326
2713	0.1672659857
2714	0.1672526051
2715	0.167236651
2716	0.1672226907
2717	0.1672083101
2718	0.1671901552
2719	0.1671741244
2720	0.167155256
2721	0.1671387819
2722	0.1671273985
2723	0.167111
2724	0.1670926208
2725	0.1670760288
2726	0.16705527
2727	0.1670407815
2728	0.1670274245
2729	0.1670101354
2730	0.1669980037
2731	0.1669762953
2732	0.1669603264
2733	0.1669443328
2734	0.1669244109
2735	0.1669067766
2736	0.1668873499
2737	0.1668727287
2738	0.1668544199
2739	0.1668356478
2740	0.1668211099
2741	0.1668025901
2742	0.1667851577
2743	0.1667670456
2744	0.1667544492
2745	0.1667405759
2746	0.1667257446
2747	0.1667083138
2748	0.1666956065
2749	0.1666723067
2750	0.1666570898
2751	0.1666392745
2752	0.1666225237
2753	0.1666062677
2754	0.1665877463
2755	0.1665726067
2756	0.1665574978
2757	0.1665438501
2758	0.1665306178
2759	0.166515635
2760	0.1664974306
2761	0.1664800439
2762	0.1664672913
2763	0.1664524729
2764	0.1664383352
2765	0.1664179259
2766	0.1664010435
2767	0.1663903251
2768	0.1663776669
2769	0.1663656916
2770	0.1663505691
2771	0.1663408183
2772	0.166322667
2773	0.1663046809
2774	0.1662892096
2775	0.1662771577
2776	0.1662626279
2777	0.1662503211
2778	0.1662356933
2779	0.1662246851
2780	0.166210666
2781	0.1661954391
2782	0.1661761382
2783	0.1661629106
2784	0.1661469565
2785	0.1661321825
2786	0.1661180177
2787	0.1661045095
2788	0.1660895687
2789	0.1660791602
2790	0.1660611908
2791	0.1660416622
2792	0.1660285381
2793	0.1660169985
2794	0.1660018925
2795	0.1659827829
2796	0.1659668347
2797	0.1659505053
2798	0.165934251
2799	0.165918043
2800	0.16590946
2801	0.1658927886
2802	0.1658802233
2803	0.1658669252
2804	0.1658570428
2805	0.1658386551
2806	0.1658242546
2807	0.1658124874
2808	0.165799192
2809	0.1657810358
2810	0.1657684304
2811	0.1657501722
2812	0.1657356347
2813	0.1657243038
2814	0.165705004
2815	0.1656887271
2816	0.1656743325
2817	0.1656553918
2818	0.1656402105
2819	0.165627467
2820	0.1656131902
2821	0.165597258
2822	0.1655764373
2823	0.1655573821
2824	0.1655427055
2825	0.1655248786
2826	0.165513549
2827	0.1654976991
2828	0.1654797124
2829	0.1654638425
2830	0.1654500849
2831	0.1654352699
2832	0.1654173803
2833	0.165404541
2834	0.1653873546
2835	0.1653687897
2836	0.1653541604
2837	0.1653393599
2838	0.1653260468
2839	0.1653099099
2840	0.1652929171
2841	0.1652788339
2842	0.1652651327
2843	0.165249837
2844	0.1652351643
2845	0.1652179505
2846	0.1652013301
2847	0.165188321
2848	0.165172764
2849	0.1651562681
2850	0.165132293
2851	0.1651117006
2852	0.1650981472
2853	0.1650845722
2854	0.1650696163
2855	0.1650588729
2856	0.1650425009
2857	0.1650278529
2858	0.1650142105
2859	0.165000342
2860	0.1649877026
2861	0.164971416
2862	0.1649624883
2863	0.1649484353
2864	0.1649330992
2865	0.1649154626
2866	0.1648988522
2867	0.1648831748
2868	0.1648688506
2869	0.1648564185
2870	0.1648431412
2871	0.1648273163
2872	0.1648101137
2873	0.1648007391
2874	0.1647833988
2875	0.1647694457
2876	0.164748922
2877	0.1647277807
2878	0.1647140745
2879	0.1647011026
2880	0.1646821405
2881	0.1646695077
2882	0.1646573641
2883	0.1646418502
2884	0.1646234876
2885	0.1646091338
2886	0.1645972836
2887	0.1645842832
2888	0.1645712429
2889	0.1645577499
2890	0.1645351166
2891	0.1645206393
2892	0.1645119462
2893	0.1644983617
2894	0.1644777105
2895	0.1644685333
2896	0.1644560244
2897	0.16444135
2898	0.1644286887
2899	0.164411217
2900	0.1643970854
2901	0.1643751474
2902	0.1643590995
2903	0.1643438687
2904	0.1643322821
2905	0.1643192406
2906	0.1643039424
2907	0.1642907179
2908	0.1642789639
2909	0.1642626002
2910	0.1642453662
2911	0.1642307226
2912	0.1642160509
2913	0.1642062104
2914	0.1641886335
2915	0.1641716555
2916	0.1641555506
2917	0.1641422289
2918	0.164127446
2919	0.1641078301
2920	0.164088798
2921	0.1640750443
2922	0.164056548
2923	0.1640470809
2924	0.1640314206
2925	0.1640158913
2926	0.1640077725
